,AC.PA,ALO.PA,ATO.PA,ACA.PA,BN.PA,DSY.PA,EDEN.PA,EDF.PA,ENGI.PA,ERF.PA,RMS.PA,KER.PA,LI.PA,OR.PA,MC.PA,ML.PA,ORA.PA,RI.PA,PUB.PA,RNO.PA,SAF.PA,SGO.PA,SAN.PA,SU.PA,GLE.PA,TEP.PA,HO.PA,TTE.PA,URW.PA,DG.PA,VIV.PA,WLN.PA
11/04/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
12/04/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
13/04/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
14/04/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
17/04/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1260911460,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
18/04/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1260911460,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
19/04/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1260911460,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
20/04/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1260963670,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
21/04/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1260963670,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
24/04/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1260963670,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
25/04/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1260963670,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
26/04/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1260963670,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
27/04/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1260963670,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
28/04/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1260963670,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
02/05/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
03/05/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
04/05/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
05/05/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770640
08/05/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281770640
09/05/2023,263031790,380453450,110951540,3025902350,675837930,1335398210,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281770640
10/05/2023,263031790,380453450,110951540,3025902350,675837930,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281770640
11/05/2023,263031790,380453450,110951540,3025902350,675837930,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
12/05/2023,263031790,380453450,110951540,3025902350,675837930,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
15/05/2023,263031790,380453450,110951540,3025902350,675837930,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
16/05/2023,263031790,380453450,110951540,3025902350,677420000,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
17/05/2023,263031790,381064560,110951540,3025902350,677420000,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
18/05/2023,263031790,381064560,110951540,3025902350,677420000,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
19/05/2023,263031790,381064560,110951540,3025902350,677420000,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
22/05/2023,263350100,381064560,110951540,3025902350,677420000,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
23/05/2023,263350100,381064560,110951540,3025902350,677420000,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
24/05/2023,263350100,381064560,110951540,3025902350,677420000,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
25/05/2023,263350100,381064560,110951540,3025902350,677420000,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
26/05/2023,263350100,381064560,110951540,3025902350,677420000,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
29/05/2023,263350100,381064560,110951540,3025902350,677420000,1335620820,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
30/05/2023,263350100,381064560,110951540,3025902350,677420000,1335620820,249588060,4169515090,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
31/05/2023,264890020,381064560,110951540,3025902350,677420000,1335620820,249588060,4169515090,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
01/06/2023,264890020,381064560,110951540,3025902350,677420000,1335620820,249588060,4169515090,2435285010,192864960,105569410,124070780,286861170,535963090,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515791020,1262140740,571092920,808208970,59120840,210210140,2490262020,139040510,590521020,1102874720,281771140
